@relation 'QueryResult-weka.filters.unsupervised.attribute.Remove-R1,16-17-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute jialiaoliang numeric
@attribute jialiaocishu numeric
@attribute gongzuoshidianya numeric
@attribute zaosheng numeric
@attribute yangjixingchengri numeric
@attribute yangjixingchengdunlv numeric
@attribute dianjiewendu numeric
@attribute fenzibi numeric
@attribute alfjialiaoshiji numeric
@attribute lvshuiping numeric
@attribute dianjiezhishuiping numeric
@attribute fehanliang numeric
@attribute sihanliang numeric
@attribute shijichulvliang numeric

@data
0.533956,0.50211,0.350746,0.181818,0.90378,0.772727,0.567568,0.893617,0.682927,0.7,0.78355,0.106667,0.166667,0.965517
0.583178,0.548523,0.174129,0.181818,0.917526,0.772727,0.486486,0.865248,0.439024,0.633333,0.74026,0.12,0.166667,0.965517
0.545171,0.512658,0.179104,0.272727,0.890034,0.772727,0.324324,0.900709,0.317073,0.633333,0.78355,0.125333,0.166667,0.965517
0.291589,0.274262,0.485074,0.272727,0.879725,0.545455,0.27027,0.929078,0.243902,0.833333,0.74026,0.122667,0.166667,1
0.626168,0.618143,0.537313,0.333333,0.886598,0.454545,0.486486,0.929078,0.487805,0.6,0.78355,0.178667,0.333333,0.965517
0.590031,0.554852,0.514925,0.212121,0.886598,0.454545,0.459459,0.943262,0.560976,0.566667,0.82684,0.090667,0.166667,1
0.375078,0.352321,0.333333,0.121212,0.876289,0.727273,0.513514,0.943262,0.804878,0.633333,0.78355,0.202667,0.333333,0.965517
0.711526,0.668776,0.547263,0.515152,0.883162,0.409091,0.324324,0.914894,0.170732,0.566667,0.69697,0.125333,0.166667,0.965517
0.558879,0.554852,0.465174,0.363636,0.907216,0.772727,0.405405,0.893617,0.243902,0.633333,0.87013,0.074667,0.166667,0.965517
0.347664,0.327004,0.644278,0.666667,0.893471,0.590909,0.405405,0.929078,0.439024,0.7,0.74026,0.128,0.166667,1
0.381308,0.35865,0.549751,0.333333,0.920962,0.772727,0.513514,0.93617,0.487805,0.7,0.65368,0.109333,0.166667,1
0.682243,0.670886,0.460199,0.545455,0.920962,0.818182,0.432432,0.929078,0.560976,0.666667,0.74026,0.061333,0.166667,1
0.490343,0.348101,0.527363,0.212121,0.90378,0.590909,0.486486,0.921986,0.682927,0.633333,0.69697,0.365333,0.166667,0.965517
0.511526,0.481013,0.70398,0.787879,0.900344,0.727273,0.189189,0.801418,0,0.6,0.78355,0.109333,0.166667,0.965517
0.493458,0.464135,0.674129,0.272727,0.910653,0.727273,0.540541,0.921986,0.365854,0.566667,0.65368,0.077333,0.166667,0.965517
0.62243,0.537975,0.19403,0.181818,0.886598,0.727273,0.405405,0.900709,0.439024,0.533333,0.65368,0.138667,0.166667,0.965517
0.497819,0.424051,0.233831,0.393939,0.907216,0.545455,0.351351,0.886525,0.317073,0.633333,0.69697,0.112,0.166667,0.965517
0.536449,0.533755,0.425374,0.242424,0.869416,0.681818,0.486486,0.907801,0.439024,0.533333,0.69697,0.152,0.333333,0.965517
0.500312,0.470464,0.186567,0.181818,0.907216,0.772727,0.405405,0.900709,0.365854,0.6,0.61039,0.146667,0.333333,1
0.756386,0.740506,0.599502,0.212121,0.896907,0.318182,0.378378,0.93617,0.170732,0.633333,0.78355,0.045333,0.166667,0.965517
0.545171,0.512658,0.430348,0.151515,0.883162,0.727273,0.432432,0.914894,0.365854,0.7,0.65368,0.130667,0.166667,0.965517
0.571963,0.537975,0.216418,0.484848,0.910653,0.727273,0.351351,0.893617,0.317073,0.7,0.69697,0.08,0.166667,1
0.634891,0.597046,0.514925,0.424242,0.879725,0.681818,0.135135,0.851064,0.04878,0.766667,0.65368,0.034667,0.166667,0.965517
0.519626,0.529536,0.360697,0.090909,0.883162,0.727273,0.27027,0.943262,0.317073,0.7,0.65368,0.066667,0.166667,1
0.494704,0.476793,0.37811,0.121212,0.900344,0.727273,0.486486,0.900709,0.682927,0.733333,0.69697,0.090667,0.166667,1
0.525234,0.523207,0.266169,0.151515,0.893471,0.727273,0.351351,0.900709,0.634146,0.7,0.69697,0.154667,0.333333,1
0.408723,0.383966,0.415423,0.151515,0.859107,0.590909,0.378378,0.900709,0.634146,0.766667,0.69697,0.237333,0.333333,1
0.6081,0.57173,0.375622,0.090909,0.886598,0.681818,0.567568,0.893617,0.487805,0.633333,0.61039,0.146667,0.166667,0.965517
0.461059,0.445148,0.410448,0.30303,0.900344,0.727273,0.432432,0.886525,0.365854,0.766667,0.74026,0.109333,0.166667,1
0.538318,0.506329,0.395523,0.121212,0.893471,0.818182,0.405405,0.929078,0.317073,0.7,0.69697,0.12,0.166667,0.965517
0.565732,0.531646,0.343284,0.151515,0.893471,0.636364,0.513514,0.900709,0.365854,0.766667,0.69697,0.101333,0.166667,1
0.490343,0.50211,0.211443,0.363636,0.910653,0.818182,0.432432,0.886525,0.439024,0.7,0.74026,0.152,0.333333,1
0.509657,0.478903,0.181592,0.151515,0.914089,0.772727,0.378378,0.893617,0.243902,0.633333,0.61039,0.170667,0.166667,0.965517
0.592523,0.556962,0.455223,0.363636,0.914089,0.863636,0.27027,0.900709,0.170732,0.7,0.82684,0.138667,0.166667,1
0.596885,0.590717,0.340795,0.242424,0.869416,0.727273,0.432432,0.929078,0.317073,0.666667,0.78355,0.232,0.166667,0.965517
0.461682,0.375527,0.597015,0.30303,0.883162,0.727273,0.324324,0.921986,0.170732,0.733333,0.78355,0.12,0.166667,1
0.37757,0.383966,0.636816,0.363636,0.907216,0.818182,0.351351,0.950355,0.121951,0.633333,0.69697,0.146667,0.166667,1
0.404361,0.409283,0.171642,0.181818,0.886598,0.681818,0.459459,0.907801,0.317073,0.933333,0.69697,0.109333,0.166667,1
0.489097,0.43038,0.537313,0.181818,0.900344,0.772727,0.432432,0.929078,0.170732,0.666667,0.65368,0.157333,0.166667,0.965517
0.85919,0.778481,0.706468,0.333333,0.838488,0.681818,0.540541,0.921986,0,0.5,0.480519,0.242667,0.166667,0.965517
0.510903,0.447257,0.20398,0.151515,0.893471,0.727273,0.432432,0.893617,0.365854,0.566667,0.61039,0.088,0.166667,0.965517
0.640498,0.554852,0.228856,0.272727,0.90378,0.681818,0.432432,0.900709,0.121951,0.666667,0.61039,0.133333,0.333333,0.965517
0.556386,0.523207,0.679104,0.181818,0.907216,0.772727,0.459459,0.914894,0,0.633333,0.480519,0.584,0.333333,0.965517
0.689097,0.647679,0.492538,0.181818,0.900344,0.681818,0.540541,0.893617,0.317073,0.666667,0.69697,0.061333,0.166667,1
0.390654,0.396624,0.226368,0.363636,0.893471,0.454545,0.432432,0.886525,0.317073,0.566667,0.74026,0.173333,0.333333,0.965517
0.404984,0.301688,0.482587,0.242424,0.910653,0.5,0.405405,0.907801,0.317073,0.666667,0.78355,0.237333,0.333333,0.965517
0.500312,0.440928,0.614428,0.393939,0.886598,0.772727,0.351351,0.907801,0,0.6,0.65368,0.298667,0.166667,1
0.556386,0.523207,0.614428,0.454545,0.900344,0.636364,0.486486,0.957447,0,0.633333,0.69697,0.090667,0.166667,1
0.417445,0.392405,0.517413,0.606061,0.914089,0.772727,0.540541,0.886525,0.243902,0.766667,0.74026,0.16,0.166667,1
0.186293,0.175105,0.241294,0.151515,0.893471,0.681818,0.405405,0.900709,0.121951,0.833333,0.74026,0.117333,0.333333,1
0.471651,0.472574,0.425374,0.393939,0.890034,0.409091,0.513514,0.914894,0.365854,0.733333,0.65368,0.058667,0.166667,1
0.390654,0.367089,0.388059,0.272727,0.914089,0.5,0.567568,0.914894,0.439024,0.833333,0.74026,0.069333,0.333333,0.965517
0.514019,0.483122,0.328359,0.272727,0.879725,0.681818,0.432432,0.900709,0.243902,0.8,0.74026,0.165333,0.333333,0.965517
0.516511,0.514768,0.395523,0.393939,0.883162,0.727273,0.378378,0.907801,0.243902,0.666667,0.78355,0.210667,0.333333,0.965517
0.386916,0.375527,0.228856,0.181818,0.90378,0.681818,0.567568,0.893617,0.365854,0.7,0.74026,0.122667,0.166667,0.965517
0.534579,0.531646,0.223881,0.424242,0.900344,0.772727,0.513514,0.886525,0.317073,0.666667,0.69697,0.064,0.166667,1
0.368224,0.345992,0.380597,0.333333,0.869416,0.363636,0.513514,0.879433,0.365854,0.9,0.65368,0.170667,0.333333,0.965517
0.525234,0.523207,0.179104,0.151515,0.890034,0.681818,0.324324,0.87234,0.170732,0.866667,0.69697,0.146667,0.333333,1
0.536449,0.504219,0.383085,0.121212,0.890034,0.727273,0.513514,0.893617,0.170732,0.666667,0.65368,0.136,0.333333,0.965517
0.547664,0.544304,0.353234,0.181818,0.893471,0.727273,0.486486,0.893617,0.365854,0.8,0.65368,0.210667,0.333333,0.965517
0.478505,0.478903,0.348259,0.212121,0.893471,0.727273,0.405405,0.879433,0.317073,0.8,0.82684,0.138667,0.333333,1
0.334579,0.314346,0.263681,0.151515,0.900344,0.772727,0.540541,0.893617,0.365854,0.666667,0.78355,0.077333,0.166667,0.965517
0.515888,0.485232,0.415423,0.333333,0.896907,0.545455,0.378378,0.900709,0.121951,0.7,0.74026,0.12,0.333333,1
0.545171,0.512658,0.415423,0.212121,0.900344,0.772727,0.432432,0.879433,0.243902,0.7,0.82684,0.168,0.333333,0.965517
0.462305,0.434599,0.211443,0.242424,0.886598,0.545455,0.513514,0.87234,0.243902,0.733333,0.74026,0.248,0.333333,0.965517
0.45109,0.453586,0.335821,0.30303,0.893471,0.772727,0.432432,0.87234,0.317073,0.733333,0.69697,0.232,0.333333,0.965517
0.657321,0.618143,0.50995,0.242424,0.924399,0.772727,0.432432,0.907801,0.365854,0.666667,0.74026,0.117333,0.333333,0.965517
0.659813,0.649789,0.487562,0.363636,0.890034,0.772727,0.513514,0.929078,0.682927,0.7,0.74026,0.152,0.166667,0.965517
0.634891,0.597046,0.373134,0.333333,0.914089,0.727273,0.621622,0.893617,0.634146,0.733333,0.69697,0.229333,0.333333,1
0.482243,0.453586,0.539801,0.212121,0.900344,0.318182,0.405405,0.907801,0.170732,0.566667,0.74026,0.101333,0.166667,0.965517
0.579439,0.57384,0.554727,0.121212,0.900344,0.818182,0.405405,0.914894,0.170732,0.6,0.61039,0.128,0.166667,1
0.603738,0.597046,0.246268,0.181818,0.896907,0.727273,0.459459,0.858156,0.121951,0.766667,0.65368,0.096,0.166667,1
0.532087,0.5,0.542289,0.393939,0.893471,0.545455,0.432432,0.900709,0.439024,0.666667,0.69697,0.082667,0.166667,1
0.657321,0.618143,0.544776,0.121212,0.900344,0.363636,0.702703,0.914894,0.560976,0.766667,0.5671,0.090667,0.166667,0.965517
0.644237,0.605485,0.609453,0.212121,0.886598,0.727273,0.351351,0.865248,0.170732,0.633333,0.5671,0.12,0.166667,1
0.774455,0.757384,0.666666,0.484848,0.900344,0.5,0.486486,0.886525,0.243902,0.566667,0.69697,0.178667,0.166667,0.965517
0.458567,0.388186,0.199005,0.121212,0.910653,0.727273,0.27027,0.865248,0.317073,0.666667,0.69697,0.173333,0.333333,1
0.543302,0.540084,0.412935,0.181818,0.914089,0.454545,0.459459,0.843972,0.170732,0.6,0.74026,0.192,0.333333,1
0.527103,0.495781,0.196517,0.212121,0.90378,0.590909,0.189189,0.858156,0.121951,0.566667,0.69697,0.146667,0.333333,0.965517
0.537072,0.493671,0.402985,0.181818,0.896907,0.727273,0.432432,0.865248,0.317073,0.5,0.65368,0.082667,0.166667,1
0.574455,0.540084,0.564676,0.212121,0.890034,0.681818,0.432432,0.893617,0.170732,0.7,0.52381,0.061333,0.166667,1
0.462305,0.464135,0.39801,0.151515,0.886598,0.409091,0.459459,0.858156,0.170732,0.733333,0.61039,0.117333,0.166667,1
0.527103,0.495781,0.199005,0.242424,0.910653,0.727273,0.486486,0.87234,0.243902,0.766667,0.82684,0.053333,0.166667,1
0.480374,0.481013,0.39801,0.151515,0.890034,0.409091,0.594595,0.879433,0.439024,0.666667,0.5671,0.053333,0.166667,1
0.342056,0.303797,0.472636,0.212121,0.910653,0.318182,0.594595,0.829787,0,0.766667,0.82684,0.024,0.166667,1
0.51215,0.510549,0.328359,0.090909,0.896907,0.681818,0.702703,0.858156,0.487805,0.7,0.5671,0.096,0.333333,1
0.363863,0.371308,0.293532,0,0.896907,0.772727,0.513514,0.851064,0.487805,0.666667,0.69697,0.112,0.166667,0.965517
0.47352,0.474684,0.338308,0.363636,0.879725,0.545455,0.405405,0.858156,0.243902,0.666667,0.61039,0.173333,0.333333,1
0.592523,0.575949,0.20398,0.272727,0.886598,0.727273,0.351351,0.829787,0.121951,0.766667,0.65368,0.144,0.333333,1
0.588162,0.582278,0.179104,0.393939,0.900344,0.727273,0.405405,0.879433,0.121951,0.7,0.65368,0.104,0.166667,1
0.433022,0.407173,0.467661,0.454545,0.869416,0.590909,0.486486,0.822695,0,0.766667,0.74026,0.208,0.333333,0.965517
0.532087,0.529536,0.330846,0.151515,0.890034,0.727273,0.405405,0.858156,0.317073,0.7,0.74026,0.184,0.333333,0.965517
0.529595,0.49789,0.363184,0.090909,0.879725,0.727273,0.459459,0.865248,0.439024,0.766667,0.65368,0.168,0.333333,1
0.51838,0.516878,0.218906,0.121212,0.907216,0.772727,0.513514,0.865248,0.439024,0.733333,0.393939,0.16,0.166667,1
0.45109,0.453586,0.365672,0.090909,0.900344,0.772727,0.540541,0.851064,0.243902,0.633333,0.78355,0.146667,0.333333,0.965517
0.477882,0.449367,0.251244,0.181818,0.910653,0.590909,0.459459,0.836879,0.170732,0.7,0.74026,0.184,0.333333,1
0.417445,0.421941,0.171642,0.333333,0.890034,0.545455,0.351351,0.851064,0.121951,0.766667,0.61039,0.192,0.333333,0.965517
0.697819,0.656118,0.616915,0.515152,0.907216,0.772727,0.351351,0.929078,0.317073,0.666667,0.65368,0.213333,0.333333,0.965517
0.767601,0.721519,0.574627,0.30303,0.893471,0.772727,0.324324,0.893617,0.170732,0.7,0.61039,0.069333,0.166667,1
0.765109,0.748945,0.373134,0.181818,0.883162,0.681818,0.648649,0.929078,0.634146,0.633333,0.78355,0.184,0.333333,0.965517
0.401246,0.348101,0.604478,0.393939,0.920962,0.863636,0.459459,0.93617,0.439024,0.733333,0.78355,0.170667,0.166667,0.965517
0.523364,0.521097,0.432836,0.242424,0.886598,0.454545,0.351351,0.893617,0.317073,0.6,0.65368,0.096,0.166667,0.965517
0.330218,0.310127,0.726368,0.363636,0.934708,0.863636,0.513514,0.907801,0,0.733333,0.65368,0.109333,0.166667,1
0.484735,0.485232,0.166667,0.121212,0.896907,0.681818,0.513514,0.914894,0.365854,0.766667,0.5671,0.146667,0.333333,0.965517
0.417445,0.421941,0.139303,0.272727,0.893471,0.818182,0.621622,0.914894,0.560976,0.633333,0.74026,0.165333,0.333333,0.965517
0.633022,0.594937,0.696517,0.545455,0.890034,0.454545,0.513514,0.87234,0.121951,0.8,0.74026,0.098667,0.166667,1
0.674766,0.540084,0.470149,0.181818,0.914089,0.772727,0.540541,0.929078,0.487805,0.566667,0.74026,0.088,0.166667,0.965517
0.47352,0.445148,0.646766,0.393939,0.900344,0.5,0.432432,0.900709,0.170732,0.6,0.480519,0.101333,0.166667,0.965517
0.587539,0.506329,0.131841,0.151515,0.893471,0.727273,0.513514,0.886525,0.560976,0.533333,0.74026,0.146667,0.166667,1
0.509034,0.434599,0.179104,0.272727,0.886598,0.727273,0.486486,0.886525,0.317073,0.5,0.69697,0.168,0.333333,0.965517
0.478505,0.478903,0.373134,0.090909,0.900344,0.727273,0.702703,0.914894,0.634146,0.6,0.65368,0.144,0.166667,1
0.327726,0.308017,0.181592,0.090909,0.900344,0.772727,0.567568,0.921986,0.634146,0.6,0.65368,0.154667,0.333333,0.965517
0.4,0.383966,0.390547,0.181818,0.900344,0.727273,0.675676,0.907801,0.756098,0.7,0.74026,0.168,0.333333,1
0.626168,0.588608,0.529851,0.212121,0.896907,0.681818,0.459459,0.943262,0.243902,0.633333,0.52381,0.077333,0.166667,1
0.398131,0.386076,0.407961,0.151515,0.90378,0.545455,0.540541,0.914894,0.682927,0.566667,0.74026,0.082667,0.166667,0.965517
0.579439,0.57384,0.171642,0.090909,0.90378,0.681818,0.405405,0.858156,0.170732,0.633333,0.52381,0.104,0.166667,1
0.395016,0.371308,0.412935,0.181818,0.914089,0.5,0.378378,0.900709,0.439024,0.766667,0.69697,0.117333,0.166667,1
0.433645,0.436709,0.350746,0.151515,0.886598,0.727273,0.621622,0.87234,0.487805,0.633333,0.74026,0.096,0.166667,1
0.357009,0.364979,0.271144,0.060606,0.890034,0.681818,0.459459,0.886525,0.756098,0.633333,0.65368,0.181333,0.166667,0.965517
0.460436,0.462025,0.353234,0.060606,0.886598,0.590909,0.567568,0.886525,0.756098,0.566667,0.78355,0.282667,0.333333,0.965517
0.444237,0.417722,0.243781,0.363636,0.910653,0.772727,0.405405,0.801418,0.121951,0.833333,0.65368,0.082667,0.166667,1
0.386293,0.362869,0.37811,0.151515,0.914089,0.727273,0.567568,0.879433,0.560976,0.666667,0.78355,0.2,0.333333,0.965517
0.424299,0.398734,0.385572,0.181818,0.907216,0.681818,0.486486,0.914894,0.634146,0.7,0.69697,0.141333,0.166667,0.965517
0.457944,0.43038,0.355721,0.121212,0.907216,0.772727,0.513514,0.900709,0.439024,0.766667,0.65368,0.122667,0.166667,1
0.435514,0.438819,0.181592,0.090909,0.896907,0.727273,0.621622,0.893617,0.365854,0.766667,0.61039,0.717333,0.333333,0.965517
0.49595,0.495781,0.174129,0.181818,0.910653,0.727273,0.540541,0.843972,0.243902,0.7,0.61039,0.114667,0.166667,1
0.421807,0.396624,0.41791,0.181818,0.886598,0.5,0.648649,0.865248,0.560976,0.8,0.69697,0.109333,0.166667,1
0.456075,0.457806,0.410448,0.121212,0.917526,0.772727,0.567568,0.900709,0.756098,0.7,0.78355,0.12,0.166667,0.965517
0.514019,0.483122,0.343284,0.333333,0.890034,0.363636,0.675676,0.879433,0.487805,0.8,0.69697,0.146667,0.166667,1
0.37757,0.383966,0.151741,0.212121,0.896907,0.727273,0.486486,0.851064,0.439024,0.7,0.69697,0.178667,0.166667,0.965517
0.386293,0.362869,0.223881,0.181818,0.90378,0.772727,0.432432,0.900709,0.439024,0.633333,0.61039,0.149333,0.166667,0.965517
0.520872,0.518987,0.400497,0.151515,0.886598,0.454545,0.540541,0.921986,0.634146,0.7,0.65368,0.074667,0.166667,0.965517
0.514019,0.483122,0.50995,0.212121,0.910653,0.818182,0.432432,0.87234,0.121951,0.7,0.74026,0.16,0.166667,0.965517
0.752025,0.736287,0.49005,0.212121,0.886598,0.727273,0.486486,0.93617,0.439024,0.666667,0.65368,0.032,0.166667,1
0.697819,0.685654,0.266169,0.212121,0.879725,0.727273,0.540541,0.893617,0.487805,0.633333,0.74026,0.229333,0.333333,0.965517
0.633022,0.594937,0.579602,0.515152,0.90378,0.590909,0.459459,0.886525,0.243902,0.7,0.74026,0.234667,0.166667,1
0.616822,0.580169,0.577114,0.484848,0.907216,0.727273,0.324324,0.907801,0.243902,0.633333,0.480519,0.069333,0.166667,1
0.606231,0.599156,0.681592,0.363636,0.914089,0.818182,0.216216,0.921986,0,0.7,0.69697,0.106667,0.166667,1
0.648598,0.609705,0.179104,0.393939,0.890034,0.772727,0.567568,0.886525,0.634146,0.733333,0.69697,0.125333,0.166667,1
0.659813,0.620253,0.63184,0.575758,0.907216,0.818182,0.486486,0.87234,0.243902,0.766667,0.480519,0.090667,0.166667,1
0.509657,0.478903,0.624378,0.666667,0.910653,0.727273,0.243243,0.77305,0,0.733333,0.69697,0.125333,0.166667,1
0.616822,0.580169,0.626866,0.272727,0.90378,0.772727,0.378378,0.865248,0,0.633333,0.74026,0.101333,0.166667,0.965517
0.647352,0.561181,0.156716,0.272727,0.910653,0.772727,0.378378,0.87234,0.121951,0.566667,0.65368,0.165333,0.166667,1
0.543925,0.466245,0.176617,0.333333,0.890034,0.5,0.405405,0.87234,0.243902,0.566667,0.65368,0.144,0.166667,1
0.471028,0.443038,0.41791,0.151515,0.893471,0.454545,0.513514,0.893617,0.487805,0.566667,0.69697,0.154667,0.166667,0.965517
0.649221,0.586498,0.402985,0.272727,0.90378,0.727273,0.432432,0.87234,0.170732,0.633333,0.52381,0.157333,0.166667,1
0.469159,0.440928,0.50995,0.181818,0.910653,0.727273,0.324324,0.900709,0.365854,0.666667,0.5671,0.050667,0.166667,1
0.624299,0.616034,0.161692,0.151515,0.886598,0.772727,0.378378,0.865248,0.121951,0.566667,0.52381,0.104,0.166667,1
0.570093,0.535865,0.370646,0.181818,0.907216,0.5,0.351351,0.893617,0.317073,0.633333,0.65368,0.112,0.166667,1
0.463551,0.476793,0.355721,0.060606,0.893471,0.727273,0.513514,0.893617,0.317073,0.566667,0.65368,0.085333,0.166667,1
0.536449,0.533755,0.248756,0.090909,0.883162,0.727273,0.405405,0.865248,0.121951,0.566667,0.5671,0.141333,0.166667,1
0.502804,0.50211,0.368159,0.242424,0.910653,0.454545,0.432432,0.900709,0.439024,0.633333,0.61039,0.141333,0.166667,0.965517
0.56324,0.559072,0.151741,0.333333,0.896907,0.772727,0.216216,0.886525,0.121951,0.566667,0.61039,0.090667,0.166667,0.965517
0.325234,0.305907,0.288557,0.393939,0.890034,0.727273,0.351351,0.879433,0.317073,0.7,0.61039,0.128,0.166667,1
0.453583,0.42616,0.388059,0.212121,0.890034,0.727273,0.567568,0.879433,0.365854,0.633333,0.61039,0.181333,0.166667,0.965517
0.532087,0.529536,0.330846,0.090909,0.907216,0.727273,0.297297,0.865248,0.317073,0.7,0.74026,0.184,0.166667,1
0.464798,0.436709,0.360697,0.090909,0.900344,0.727273,0.459459,0.87234,0.487805,0.666667,0.74026,0.178667,0.166667,1
0.442368,0.415612,0.281095,0.363636,0.893471,0.818182,0.621622,0.907801,0.121951,0.7,0.69697,0.136,0.166667,0.965517
0.479128,0.462025,0.43781,0.181818,0.879725,0.409091,0.513514,0.886525,0.365854,0.766667,0.74026,0.181333,0.166667,1
0.581931,0.559072,0.407961,0.151515,0.890034,0.363636,0.432432,0.87234,0.365854,0.7,0.78355,0.154667,0.166667,1
0.31028,0.320675,0.340795,0.121212,0.890034,0.681818,0.567568,0.865248,0.365854,0.633333,0.69697,0.125333,0.166667,1
0.554517,0.550633,0.134329,0.090909,0.890034,0.454545,0.486486,0.879433,0.365854,0.633333,0.74026,0.288,0.333333,0.965517
0.404361,0.409283,0.141791,0.181818,0.883162,0.363636,0.540541,0.879433,0.365854,0.6,0.69697,0.2,0.166667,0.965517
0.700312,0.658228,0.370646,0.393939,0.893471,0.727273,0.324324,0.929078,0.170732,0.7,0.78355,0.237333,0.333333,0.965517
0.58567,0.550633,0.539801,0.212121,0.917526,0.818182,0.540541,0.907801,0.243902,0.766667,0.5671,0.149333,0.166667,0.965517
0.56324,0.529536,0.788557,0.515152,0.886598,0.818182,0.432432,0.93617,0.121951,0.7,0.82684,0.146667,0.166667,0.965517
0.448598,0.421941,0.527363,0.212121,0.900344,0.409091,0.540541,0.929078,0.317073,0.633333,0.61039,0.106667,0.166667,0.965517
0.576947,0.57173,0.502487,0.363636,0.907216,0.363636,0.567568,0.93617,0.439024,0.766667,0.91342,0.133333,0.166667,1
0.544548,0.424051,0.544776,0.30303,0.90378,0.772727,0.567568,0.929078,0.365854,0.666667,0.69697,0.106667,0.166667,0.965517
0.78567,0.767932,0.758706,0.333333,0.865979,0.681818,0.432432,0.93617,0.365854,0.6,0.5671,0.194667,0.166667,1
0.515265,0.468354,0.159204,0.090909,0.883162,0.681818,0.648649,0.879433,0.365854,0.7,0.5671,0.096,0.333333,0.965517
0.580685,0.540084,0.19403,0.272727,0.879725,0.409091,0.513514,0.886525,0.365854,0.666667,0.61039,0.125333,0.333333,1
0.639875,0.630802,0.616915,0.151515,0.879725,0.727273,0.567568,0.914894,0.243902,0.6,0.52381,0.570667,0.333333,0.965517
0.2,0.2173,0.393035,0.090909,0.838488,0.636364,0.621622,0.893617,0.121951,0.666667,0.437229,0.077333,0.166667,1
0.652336,0.618143,0.393035,0.393939,0.893471,0.772727,0.648649,0.914894,0.317073,0.633333,0.65368,0.234667,0.333333,0.965517
0.561371,0.556962,0.587064,0.30303,0.893471,0.772727,0.324324,0.907801,0,0.8,0.78355,0.362667,0.333333,0.965517
0.576947,0.57173,0.549751,0.454545,0.890034,0.590909,0.459459,0.950355,0.243902,0.666667,0.65368,0.106667,0.333333,1
0.595016,0.588608,0.452736,0.242424,0.893471,0.545455,0.513514,0.879433,0.121951,0.633333,0.74026,0.266667,0.333333,1
0.224922,0.240506,0.191543,0.151515,0.893471,0.681818,0.405405,0.893617,0.365854,0.8,0.69697,0.125333,0.333333,1
0.554517,0.550633,0.41791,0.363636,0.890034,0.681818,0.189189,0.886525,0.121951,0.666667,0.78355,0.061333,0.166667,1
0.58567,0.580169,0.358208,0.30303,0.879725,0.727273,0.324324,0.900709,0.121951,0.7,0.74026,0.056,0.166667,1
0.51838,0.516878,0.363184,0.242424,0.886598,0.681818,0.351351,0.886525,0.04878,0.833333,0.52381,0.117333,0.333333,1
0.570093,0.565401,0.271144,0.121212,0.883162,0.681818,0.378378,0.879433,0.04878,0.766667,0.65368,0.168,0.333333,1
0.51215,0.510549,0.388059,0.333333,0.886598,0.454545,0.432432,0.893617,0.317073,0.8,0.78355,0.176,0.333333,0.965517
0.480374,0.470464,0.174129,0.242424,0.893471,0.727273,0.324324,0.879433,0.243902,0.766667,0.5671,0.093333,0.333333,1
0.527726,0.525316,0.221393,0.30303,0.910653,0.772727,0.567568,0.886525,0.439024,0.733333,0.65368,0.088,0.166667,1
0.439875,0.443038,0.415423,0.333333,0.879725,0.409091,0.540541,0.893617,0.317073,0.8,0.69697,0.165333,0.333333,1
0.58567,0.580169,0.19403,0.181818,0.90378,0.681818,0.567568,0.893617,0.365854,0.9,0.74026,0.141333,0.333333,1
0.529595,0.527426,0.373134,0.090909,0.886598,0.727273,0.648649,0.914894,0.634146,0.633333,0.74026,0.136,0.333333,0.965517
0.42243,0.42616,0.363184,0.333333,0.896907,0.727273,0.486486,0.879433,0.439024,0.766667,0.82684,0.16,0.333333,0.965517
0.381931,0.388186,0.323383,0.212121,0.890034,0.681818,0.621622,0.886525,0.365854,0.766667,0.78355,0.149333,0.333333,1
0.464798,0.466245,0.218906,0.090909,0.910653,0.772727,0.567568,0.879433,0.317073,0.6,0.52381,0.082667,0.333333,0.965517
0.550156,0.546414,0.395523,0.121212,0.896907,0.727273,0.621622,0.87234,0.243902,0.766667,0.5671,0.154667,0.333333,1
0.46729,0.468354,0.465174,0.30303,0.910653,0.590909,0.405405,0.865248,0.04878,0.633333,0.61039,0.117333,0.333333,0.965517
0.480374,0.481013,0.37811,0.333333,0.883162,0.727273,0.459459,0.893617,0.243902,0.7,0.87013,0.173333,0.333333,1
0.624299,0.616034,0.176617,0.393939,0.90378,0.318182,0.432432,0.865248,0.04878,0.7,0.61039,0.226667,0.333333,0.965517
0.500935,0.5,0.231343,0.212121,0.900344,0.590909,0.324324,0.865248,0.243902,0.7,0.74026,0.232,0.333333,1
0.401869,0.377637,0.427861,0.363636,0.900344,0.545455,0.432432,0.914894,0.317073,0.633333,0.74026,0.128,0.166667,0.965517
0.717757,0.675105,0.661691,0.636364,0.907216,0.772727,0.513514,0.93617,0.121951,0.633333,0.69697,0.157333,0.166667,0.965517
0.554517,0.521097,0.370646,0.181818,0.924399,0.772727,0.297297,0.929078,0.317073,0.633333,0.69697,0.234667,0.333333,0.965517
0.735826,0.691983,0.619402,0.545455,0.914089,0.772727,0.405405,0.907801,0.170732,0.733333,0.69697,0.125333,0.166667,1
0.590654,0.584388,0.788557,0.454545,0.920962,0.818182,0.405405,0.93617,0.170732,0.666667,0.69697,0.138667,0.166667,0.965517
